PRACTICE Benefit Corp||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||NYC K-12 Tutors for all Boroughs||192720.0||$22.00/hr - $26.00/hr||aekjfo;i||Manhattan, NY
LVMH||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||LVMH Inc. 2024 Summer Internship Cohort - Digital Innovation MBA Intern||175200.0||$20.00/hr - $25.00/hr||aekjfo;i||New York, NY
Ogilvy||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||2024 Ogilvy Creative Summer Internship | Art Director||148920.0||$17.00/hr - $22.00/hr||aekjfo;i||New York, NY
alice +- olivia||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Creative Production Intern||aekjfo;i||POSITION TITLE:  Creative Production Intern (Spring 2024)DEPARTMENT: Creative ServicesLOCATION:  New York, NYJOB TYPE: Full-Time (4 days a week minimum)POSITION SUMMARY: The Creative Production Intern will engage in a variety of organizational, physical, and administrative duties and tasks to provide day-to-day operational support for our Creative team.KEY RESPONSIBILITIES:  Provide creative production-related support for Editorial, Social, and E-Commerce shoots.  Assist in preparation for photo shoots, style-outs, and castings.  Assist the team by putting together creative decks, location scouting, organizing samples, moving equipment, and general admin/PA tasks.  Work closely with our producers and cross-functionally work with other team members of the Creative Services department. ESSENTIAL SKILLS, EXPERIENCE, AND EDUCATION REQUIREMENTS: Experience in fashion a plus Be able to lift 50 pounds Highly organized; excellent attention to detail, ability to prioritize responsibilities, work under tight deadlines and manage multiple tasks simultaneously+IC8 An excellent communicator; strong written, verbal and listening skills.+IC8 Can understand and follow directions.+IC8 Strong interpersonal skills with a positive, collaborative style+IC8 A resourceful self-starter who can work independently Proficient in Microsoft Office Suite (Outlook, Word, Excel, and PowerPoint)+IC8 Proficient in Adobe Suite not required but a plusSalary: $16.00/hourThis job description is not an exhaustive list of all functions that the employee may be required to perform, and the employee may be required to perform additional functions. Additionally, the job responsibilities may change at any time as necessitated by business demands.||aekjfo;i||New York, NY
Doing Things||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||TikTok Intern||aekjfo;i||About Doing ThingsAt Doing Things, our process is unique, but our purpose is clear. We connect consumers across the world through humor and happiness. Doing Things is responsible for the funniest, most shareable, and culturally relevant memes and video content on the Internet. The company is making ordinary life relatable, humorous and entertaining through a portfolio that includes some of the most popular brands built on Instagram, including Middle Class Fancy, Shithead Steve, Overheard, Recess Therapy, Bob Does Sports and Animals Doing Things, among others. Through its IP, Doing Things fuels consumer products, branded content, video licensing, publishing and original entertainment across digital and linear TV.Founded in 2017, Doing Things touts more than 35+- unique brands and delivers more than 100 pieces of original and curated content daily to an audience of more than 80 million followers across Instagram, Facebook, TikTok, YouTube and Snap. This includes the company+IBk-s fast-growing direct-to-consumer products business, featuring comedic apparel and accessories based on what+IBk-s trending, as well as our Breezy golf apparel line.Today, Doing Things is looking to expand its team as we extend our reach to bring smiles to millions of new community members across the globe.Job DescriptionWe+IBk-re looking for a creative, funny, chronically online TikTok Intern to help us make and curate the best content for our portfolio of brands. The perfect candidate will be someone who obsessively consumes social content (particularly on TikTok, Snap and Instagram), who has experience running content pages of their own (include links in your application!) and who is a hard worker but doesn+IBk-t take themselves too seriously.You+IBk-ll divide your time between using your knowledge of what+IBk-s trending to create funny, original video and meme content for our brands +IBQ with an emphasis on Shithead Steve and Middle Class fancy +IBQ and helping us identify strong UGC content and up and coming creators we can work with. This role will report to the Creative Lead for Editorial, and will work closely with brand managers running each of our pages. This is a great opportunity for someone interested in pursuing a career in online content to get their feet wet!ResponsibilitiesWork with members of our Editorial Team to develop new content ideas.Deliver an agreed-upon number of polished content pieces, with an emphasis on video and TikTok-first content, each week.Consume digital content obsessively, particularly in the meme/humor space, and stay up to date with current trends and internet humor.Keep an eye out for high-engagement content and content creators that we can add to our network and potentially partner with.QualificationsExperience running your own personal TikTok and/or Instagram account(s), with a particular focus on creating high-engagement original content.A great sense of humor that+IBk-s informed by knowledge of what+IBk-s trending on social media (including TikTok video trends, current meme templates, etc.)Easygoing attitude, but ambitious and eager to learn more about the digital content space.What We OfferAt Doing Things, you make an immediate impact. Doing Things is a start-up made up of smart, talented and driven people looking for other potential team members with the same attitude of innovation and excellence. We offer incredible opportunities to learn and work on projects that are at the forefront of the internet media landscape and are transforming digital advertising. We offer competitive compensation that includes cutting edge work and the opportunity to join a rapidly growing startup with a proven product.The hourly rate for this internship at the time of posting will be $15 USD per hour.EOEAt Doing Things, we don+IBk-t just accept differences - we celebrate them, we support them, and we thrive on them for the benefit of our employees, our brands and our community. Doing Things is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements.DisclaimerDoing Things does not interview candidates via email and job offers are only extended after a thorough interview process involving phone and/or video interviews. If you receive a suspicious email regarding a position with Doing Things and/or a job offer, please do not respond. Forward that email to jobs@doingthings.com.Powered by JazzHRwEfZe54Npa||aekjfo;i||New York, NY
Puig||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern, Prestige||aekjfo;i||The Opportunity Puig is a third-generation family-owned fashion and fragrance business headquartered in Barcelona. The strength of Puig lies in its ability to build brands, shape brand images through fashion, and translate that image into the world of fragrance through storytelling and product excellence.We have an exciting internship opportunity available on our marketing team at Puig+IBk-s New York office, focusing on Prestige brands such as Jean Paul Gaultier, Carolina Herrera, and Rabanne. We are seeking a motivated self-starter who is passionate about the beauty industry and eager to gain hands-on experience in a dynamic business environment. This internship offers a unique chance to be involved in various aspects of fragrance marketing, from strategic brand development to day-to-day operational support. What you+IBk-ll get to doMonitoring competitive trends and analyzing market sales data (ad hoc requests to pull and evaluate data from NPD).Drawing conclusions from monthly sell-out results and providing explanations to Global Teams regarding performance in the US market.Assisting in the execution of the Prestige 360 marketing plan (including project briefs, code management, and maintenance of product information documents).Serving as the primary liaison between the Marketing and Sales Operations teams to ensure effective communication of marketing tools for each season.Collaborating with global colleagues to order and organize comps, lab samples, and first production pieces.Managing all product needs for advertising and ensuring accuracy of all ads (copy, price).Assisting with day-to-day administrative tasks, including purchase order and sample management.We+IBk-d love to meet you if you haveAvailability for a minimum commitment of 3 months.Bachelor's degree or background in marketing or business.A deep passion for the beauty and fragrance industry.Proficiency in Microsoft Office applications, including Word, PowerPoint, Excel, and Outlook.Exceptional organizational skills with great attention to detail and effective time management.Adaptability and the ability to thrive in a fast-paced environment.A positive attitude and an entrepreneurial spirit.As required by the New York City salary transparency law, effective November 2022, the expected base salary for this position is $20 per hour. Various factors are considered when extending offers, such as relevant skillset, training, years of experience related to the current job description, education, and our organizational structure.EEOCPuig is an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity, sexual orientation, national origin, ethnicity, age, disability, marital status, veteran status, or any other characteristic protected by law. Diversity, Equity, and Inclusion Commitment At Puig, we are continually looking for enthusiastic and committed individuals from a broad range of backgrounds and experiences to join our team. We believe that creating an inclusive environment in which you feel welcomed, valued, engaged, and empowered strengthens our business and fosters a culture where we are inspired to work hard, challenge ourselves, and be innovative in our thinking. Additionally, we believe that the diversity of our employees makes us a stronger company and better able to serve our customers around the world. About PuigPuig creates unique and highly desirable beauty and fashion brands that empower people to reinforce their self-esteem and find their own expression in a family-owned company that aims to leave a better world for the next generation.Our brand portfolio is structured in three divisions: Beauty and Fashion, with the owned brands Carolina Herrera, Nina Ricci, Paco Rabanne, Jean Paul Gaultier, Dries Van Noten, Penhaligon+IBk-s, and L+IBk-Artisan Parfumeur; the licenses of Christian Louboutin and Comme des Gar+AOc-ons perfumes; and Lifestyle fragrances, among them Adolfo Dominguez, Antonio Banderas, Shakira, and Benetton. The Charlotte Tilbury division, which includes the luxury makeup brand and the Derma division, with the Apivita, Uriage and Isdin brands. We sell products in 150 countries and operate 26 subsidiaries.At Puig we honor the values and principles put in place by three generations of family leadership. Today we continue to build on that legacy, through conscious commitments in our ESG agenda (environmental, social, and governance) aligned with the UN Sustainable Development Goals.||aekjfo;i||New York, NY
Ogilvy||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||2024 Ogilvy Creative Summer Internship | Copywriter||148920.0||$17.00/hr - $22.00/hr||aekjfo;i||New York, NY
Get It Recruit - Marketing||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Social Media Intern (Spring) - Remote | WFH||aekjfo;i||Wellbeing Brand - Social Media Internship OpportunityAbout UsWe are a leading wellbeing brand dedicated to redefining motherhood for a new generation of mothers. At our core, we empower modern mamas by providing expert information, fostering an inspiring community, and curating thoughtful products to guide them through the incredible journey of motherhood.Internship OverviewJoin our dynamic Audience Growth team and play a vital role in expanding and engaging our social media platforms. We are seeking a creative individual with a passion for storytelling, social media experience, and basic design and editing skills. As a Social Media Intern, you will contribute to the overall engagement and sourcing across various platforms, including Instagram, YouTube, and TikTok.ResponsibilitiesCollaborate on social content creation, including IG Stories, feed posts, and Reels.Source captivating images on Instagram from influencers and relevant hashtags.Identify editorial content for repackaging and repromotion on social media.Assist in optimizing videos for TikTok and YouTube through keyword research and platform search strategy.Edit existing Motherly content and optimize it for the YouTube platform.Research and provide insights on competitive thumbnail strategies, offering a Motherly perspective.Engage with our community and moderate discussions.Generate basic analytics reports for team meetings.Actively participate in brainstorming sessions and team meetings as needed.Stay updated on real-time trends for Motherly and competitor brands.Desired Skills And ExperienceCurrently pursuing studies in marketing, media, or journalism.Eagerness to learn and grow in a fast-moving startup environment.Presentation and video editing experience.Self-motivated with the ability to take initiative.Internship DetailsPart-Time Spring Internship: 3 days a week / 12 hours a weekRemote work-from-home internshipFor College Credit OnlyJoin us in shaping the narrative of motherhood for the modern generation. Apply now and be a part of our positive, encouraging community!Employment Type: Full-TimeSalary: $ 16.00 21.00 Per Hour||aekjfo;i||New York, NY
Ever/Body||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||131400.0||$15.00/hr - $18.00/hr||aekjfo;i||New York, NY
Giant Spoon||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Content Creator Intern||148920.0||$17.00/hr - $19.00/hr||aekjfo;i||New York, NY
Giant Spoon||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Media Intern (NY)||148920.0||$17.00/hr - $19.00/hr||aekjfo;i||New York, NY
David Yurman||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Archive Intern||aekjfo;i||About UsDavid Yurman is a celebrated American jewelry company founded in New York by David Yurman, a sculptor, and his wife, Sybil, a painter and ceramicist. When the artists began collaborating, their goal was simply to make beautiful objects to wear. Led today by their son Evan, David Yurman creates timeless, yet contemporary collections for women and men defined by inspiration, innovation, consummate craftsmanship and cable +IBM the brand+IBk-s artistic signature. David Yurman collections are available at 50 retail stores throughout the United States, Canada, Hong Kong and France and at over 300 locations worldwide, through their exclusive authorized fine jewelry and timepiece network of retailers.Job DescriptionDavid Yurman Internship ProgramThe David Yurman Summer Internship Program is a paid, 10-week learning experience in which interns collaborate closely on company projects and initiatives in their respective professional areas of interest. Interns also work in teams throughout the summer to develop their capstone project, which is presented to our senior leadership team at the end of the summer.At David Yurman, we are proud to foster a learning environment, and provide interns with a robust learning and development program. Through professional and social events with internal and external guest speakers, interns have the opportunity to learn more about jewelry, luxury retail as well as develop their communication, presentation and leadership development skills.Students of diverse backgrounds are encouraged to apply, including, but not limited to race, ethnicity, gender expression, LGBTQ+-, military status, and people with disabilities.Dates: June 3rd, 2024- August 9th 2024Diversity, Equity & Inclusion at David YurmanAs a company founded by artists, David Yurman champions self-expression in everything we do. We are committed to fostering a culture of openness and creative collaboration within our entire community, and we cherish the diversity of our employees+IBk backgrounds and perspectives. We will always advocate for equity and inclusion for all.Title- Archive InternReports to- ArchivistOverviewDavid Yurman is looking for an Archive Intern to help support the Archives, Creative Team. The selected candidate should have outstanding interpersonal skills, strong organizational skills, and a collaborative approach.What you+IBk-ll doUpdating metadata into DAM system. Organizing/Sorting Archive+IBk-s physical collections including paper/object collections. Assist VP and Department Managers in day-to-day tasks and needs. Assist with research for new acquisitions and special projects in the department. QualificationsStrong attention to detail and commitment to quality and accuracyWorks well with others and independentlyAbility to understand archival standards, concepts, and best practices. Takes direction well and can follow established workflows and procedure. Works efficiently with ability to prioritize deadlines. Strong interest in art history, gemology, and jewelry preferred. EducationMust be currently enrolled in undergraduate studies in a related field with a 3.0 overall GPA minimumCurrently enrolled or recently graduated (within the last 2 years) graduate students, library science or related discipline preferredWork location New York, NY (5 days a week in the office)The company offers its interns competitive compensation and perks:The estimated pay range for this role is $21/hourWeekly learning & social eventsSummer FridaysDavid Yurman is an Equal Employment Opportunity employer and provides equal opportunities to all employees and applicants without regard to an individual+IBk-s age, race, creed, color, religion, national origin, sex (including pregnancy, sexual orientation, gender expression, military status, marital status, genetic predisposition, carrier status, disability, or membership in any other protected class under applicable law.David Yurman is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.||aekjfo;i||New York, NY
CLM Agency||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Art Department Intern||aekjfo;i||CLM is a global creative agency representing a community of the most inspiring, respected and innovative artists working today. We are looking to recruit a part-time Intern for the Art / Marketing Department in the New York office. The right candidate will be highly organized with great attention to detail and will have strong communication & digital skills.This is a paid, part-time, and in person position. We are looking for a candidate who is free Tues+IBM-Thurs from 10 AM to 5 PM. A passion for the creative arts and an interest in design & archive management is essential. Our intern will be supporting the production of marketing materials such as artist portfolios and pitch decks, website updates, social media posts, etc. There will be the opportunity to work with the creative team, our agents, and the artists we represent.You will be assisting with the day-to-day responsibilities of the art department which include the following:Department Responsibilities+Jc8AoACgAKAAoACg-Helping to maintain the digital archive and artists' online portfolios+Jc8AoACgAKAAoACg-Creating client and artist presentations in Keynote and InDesign+Jc8AoACgAKAAoACg-Collating newsletters and assisting with mailing lists and other marketing and sales tools+Jc8AoACgAKAAoACg-Communicating with publications, brands, and outside photography agents to request imagery+Jc8AoACgAKAAoACg-Monitoring artists' press and news+Jc8AoACgAKAAoACg-Staying informed on new artists, new clients, new magazines, general industry news+Jc8AoACgAKAAoACg-Helping with the agency's digital platforms, including social media+Jc8AoACgAKAAoACg-Assisting with the day-to-day running of the Art DepartmentQualifications+Jc8AoACgAKAAoACg-Possesses an eye for design and a creative mindset+Jc8AoACgAKAAoACg-The ideal candidate is eager to learn, solutions oriented, and has a no job-is-too-small attitude+Jc8AoACgAKAAoACg-Microsoft Office, Keynote & Adobe Creative Cloud (Photoshop, InDesign, Premiere Pro) knowledge essential+Jc8AoACgAKAAoACg-Mac proficiency, Microsoft Office, Outlook, and general computer skills are essential+Jc8AoACgAKAAoACg-Great organizational skills+Jc8AoACgAKAAoACg-Professional communication skills+Jc8AoACgAKAAoACg-Flexibility as duties will vary throughout the day+Jc8AoACgAKAAoACg-A strong interest and knowledge base of fashion and photography+Jc8AoACgAKAAoACg-College Age (Juniors & Seniors preferred)Note: you do not have to be actively pursuing a degree to applyCompensation: $17.50/hourFurther DetailsOur team works on a hybrid office schedule+IBM onsite at our Soho office several days a week and virtually the rest. Candidates must be able to commute. Intern schedule will be determined by availability and business needs bi-weekly.To be considered for this position, please send your resume and any work samples to lindsey@clmus.com. Please include the Job Post Title in the subject of your email. Applications submitted in any other way will not be considered.||aekjfo;i||Manhattan, NY
Sundae School||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Sundae School Marketing Intern (NYC based)||aekjfo;i||Sundae School NY team is looking for an intern who will aid the Marketing team in social media, community engagement, and copywriting for all marketing channels, along with other marketing miscellaneous tasks. This person is interested/curious in Asian-American culture, and has previous experience in email marketing, content deck creation, and PR . We're looking for an individual who strives for excellence within a fast-paced Fashion and Cannabis environment.In this role, you will leverage your skills to assist the Community and Marketing Manager. We+IBk-re looking for someone with a strong initiative and a "how can I help" mentality, and the willingness to support the team where needed. The primary day-to-day tasks will be assisting the Influencer/Community and Marketing Managers in social media management, PR outreach, and copywriting. This is a Part-Time position at our NY office in LES.This is a Part-Time position at our NY office/LES.Starting Rate: $20/hrKey Deliverables And Responsibilities:Social Media Management: Assist the Community and Marketing Manager on maintaining social engagement and planning.Copywriting: Assist Marketing Manager with email marketing campaigns as well as Community Manager on copy for activationsGifting: Assist Community Manager on influencer outreach and managing emails/DMs. Will additionally help on keeping track of gifting.Activation: Assist Community Manager at onsite activationsWhat You+IBk-ll Bring:Passion for social media and a deep understanding of Instagram & TikTok memes and pop culture momentsExperience in creating social media planningExperience in content deck creationThorough knowledge of the PR gifting pipelineExperience in ShopifyAbility to work on multiple projects at oncePer state law, you must be at least 21 years of ageMust be fluent in written and spoken English (Reading, Writing, & Speaking)RequirementsWould Love to Have:Ability to match and copywrite in our company toneExperience in Social Media ManagementExperience in Email MarketingExperience in Customer Service (online and offline)Experience in ShopifyAbility to lift 20 lbs or heavierRequirements:0-1 yr experience||aekjfo;i||New York County, NY
LVMH||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||LVMH Inc. 20204 Summer Internship Cohort - Ethics & Compliance JD/MBA Intern||175200.0||$20.00/hr - $25.00/hr||aekjfo;i||New York, NY
WSP in the U.S.||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||148920.0||$17.00/hr - $28.00/hr||aekjfo;i||New York, NY
Beam Living||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||aekjfo;i||Position: Intern, MarketingFLSA Status: Non-Exempt/HourlyWork Location: New York, NY Worksite Status: Hybrid (Position requires being on-site a minimum of three days per week)Beam Living is a vertically integrated Real Estate management company that creates, manages, and supports communities throughout New York City.We are focused on being both a great place to work and to live. We are part of a very competitive NYC residential real estate market and need a very talented team to deliver on our promises to residents and to communicate to the world why they should live in our communities.Beam Living+IBk-s Internship Program is a 10-week immersive program where you will not only learn and grow in your respective field, but also have the opportunity to be mentored by one of our awesome teammates and participate in a weekly leadership development seminar.The program will begin on Monday, June 3, 2024, and end on Friday, August 9, 2024.If you are interested in broadening your knowledge while helping to build and create as we take care of our residents today and reshape communities to attract the resident of the future, then maybe you should join us!Only read further if you are: KindThoughtfulHonestCommitted to leaving people and places better than you found themSomeone who cares about building a great place for people to work, live & grow.You should be: A rising College Senior currently completing a degree in the Marketing field or a related field to the internship position.A passionate person who believes that helping others win is a noble cause and that compassion and understanding are the only course of action.A creator who enjoys the challenge of solving complex problems.A numbers person who enjoys mining and analyzing data to tell a story and find solutions where needed.An executor who is passionately committed to excellence and will relentlessly pursue the team+IBk-s goals.A creative who believes that if we do something we should do it better than anyone.Flexible. Things change.What you will do:Update daily marketing/leasing report.Attend marketing meetings to learn more about marketing analytics, google analytics, and reporting metrics.Analyze marketing data from websites, listings, newsletters, social media, and advertising and present findings as a narrative.Create goals for all marketing content/efforts based on analytics, from suggesting blog topics, and social media trends, to pinpointing weak spots of formatting/content/etc.Assist with merchandise ordering/organizing/distribution.Shop the competition for information on content, websites, advertising, social media, online reviews, tours and email interactions and timing of responses.Edit or add content to community websites via Umbraco.Participate in a weekly leadership development program designed to develop talent by elevating the next generation of leaders through education, collaboration, and exposure to how each element of the organization functions.Meet with an assigned mentor bi-weekly to discuss job performance and future career goals. Give a final presentation at the end of the program to convey what you learned.Other marketing-related tasks as needed.What you should have:The ability to connect with others to keep the team aligned and focused.An analytical ability to collect and use information to solve complex problems. The technical experience to be able to learn new software and programs quickly and appropriately.The willingness to learn new things and expand your skill set.A positive attitude.A creative mind that allows you to see outside of the box and come up with innovative solutions and ideas.A love for solving problems.A desire to grow and take on ever increasing responsibility.What we offer: We know that if we take care of our team, everything else will fall into place. We aren+IBk-t perfect, but we will try to set very clear expectations, always let you know where you stand, and do everything in our power to help you get where you want to go.Base Salary: $20.00 Per HourYou will have the ability to receive college credit upon successful completion of program.Treating people with kindness and respect will always be at the core of what we do. If you care about what you do and how it impacts others, then maybe you should be part of our team.A few of the people you will work with: Yulia YutsisKyle HockingTamara LakicNasir ThompsonAJ SharmaDavide BianchiCity Life Just Got HappierBeam Living believes that diversity, equity, and inclusion among our teammates is critical to our success as a company. However, it is not enough to just BE diverse, diversity must be embraced! We want you to feel comfortable bringing your best self to work, which is why Beam Celebrates how diversity contributes to a welcoming inclusive environment where everyone belongs. To further our commitment to fostering an environment that welcomes and embraces diversity, all employment decisions at Beam Living are based on individual qualifications, business needs and job requirements without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, disability, pregnancy, genetic information, marital status, amnesty, or status as a covered veteran or any other status protected by law. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.||aekjfo;i||New York, NY
DRUM Associates||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||aekjfo;i||Content Creator Marketing InternNew York, NYAt DRUM, we are passionate about connecting talented individuals with opportunities that elevate their careers. Since 1967 we've been forging partnerships, building careers, and shaping success stories. As a dynamic and forward-thinking organization, we believe in the power of people and their potential to transform businesses.DRUM is seeking a creative and data-driven Marketing Intern to join our team. This role will contribute significantly to the marketing strategies for our two brands: DRUM Associates and DRUM UPSKILL.Key Responsibilities:Develop and implement marketing plans for DRUM Associates and DRUM UPSKILL, ensure cohesive branding and messaging across all platforms.Create engaging content for our social media channels (LinkedIn and Instagram), reflect our brand voice and target our diverse audience segments.Stay updated with social media trends and suggest innovative ideas to increase brand visibility and engagement.Design a marketing calendar, schedule content and campaigns efficiently across various platforms.Use data analytics tools to track the performance of marketing campaigns, understand the impact and optimize strategies for maximum growth.Collaborate with team to gather insights and translate them into compelling marketing initiatives.Organize and promote online events, podcasts, and other marketing events.Participate in team meetings, provide fresh perspectives on marketing strategies and campaign development. Qualifications:Rising senior or recent graduate with a degree in Marketing, Communications, Business, or a related field.Strong understanding of social media platforms, particularly LinkedIn and Instagram.Basic knowledge of marketing principles and strategies.Excellent written and verbal communication skills.Familiarity with data analysis and using analytics tools to inform marketing decisions.Ability to work independently and as part of a team in a dynamic environment.Strong organizational skills and attention to detail.||aekjfo;i||New York, NY
LVMH||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||LVMH Inc. 2024 Summer Internship Cohort - Corporate Affairs Intern||175200.0||$20.00/hr - $25.00/hr||aekjfo;i||New York, NY
McCann||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||McCann New York +IBM 2024 Summer Internship (Hybrid)||157680.0||$18.00/hr - $20.00/hr||aekjfo;i||New York, NY
Energy Jobline||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern||148920.0||$17.00/hr - $38.00/hr||aekjfo;i||Newark, NJ
MarketWatch||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Summer 2024 Internship - Wealth & Investing Group, Video/Audio||aekjfo;i||Job DescriptionSummer 2024 Internship - Wealth & Investing Group, Video/AudioApplication Deadline: February 29, 2024We encourage you to submit your application as soon as you can as internship applications are reviewed on a rolling basis.Internship Dates: June 3, 2024 - August 9, 2024 (You must be available to work during this period)About UsDow Jones is a global provider of news and business information, delivering content to consumers and organizations around the world across multiple formats, including print, digital, mobile and live events. Dow Jones has produced unrivaled quality content for more than 130 years and today has one of the world's largest news-gathering operations globally. It is home to leading publications and products including the flagship Wall Street Journal, America's largest newspaper by paid circulation; Barron's, MarketWatch, Mansion Global, Financial News, Investor's Business Daily, Factiva, Dow Jones Risk & Compliance, Dow Jones Newswires, OPIS and Chemical Market Analytics. Dow Jones is a division of News Corp (Nasdaq: NWS, NWSA; ASX: NWS, NWSLV).About The RoleWe+IBk-re looking for a creative intern to join our video and audio production team. You+IBk-re a smart self-starter. You will work with editors, video and audio producers to help create content for MarketWatch, Barron+IBk-s, and Mansion Global.This role is hybrid, based in our New York City office.You WillEdit down interviews and assist on shootsHelp research stories and co-ordinate production logistics and schedule interviews for video and audio storiesOrganize footage and handle other administrative tasksHelp repackage video and audio content for social media platformsHelp the podcast team with research, fact-checking, finding contextual audio materials (e.g., news clippings) and transcriptionsYou HaveA working knowledge of Adobe Premiere and After EffectsKnowledge of IllustratorKnowledge of Audition or Pro ToolsKnowledge of Canon or Sony cameras and ability to shoot awesome video with a smartphoneExceptional writing skillsExperience or interest in building social media strategyAn interest in business, finance and all the ways money makes the world go roundThe ability to ask questions and apply new insightsReasonable accommodation: Dow Jones, Making Careers Newsworthy - We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by law.EEO/AA/M/F/Disabled/Vets. Dow Jones is committed to providing reasonable accommodation for qualified individuals with disabilities, in our job application and/or interview process. If you need assistance or accommodation in completing your application, due to a disability, email us at talentresourceteam@dowjones.com. Please put "Reasonable Accommodation" in the subject line and provide a brief description of the type of assistance you need. This inbox will not be monitored for application status updates.Business Area: BG - MARKETWATCHJob Category: Administration, Facilities & SecretarialUnion StatusNon-Union rolePay Range: $21.00/hour - $21.00/hourWe recognize that attracting the best talent is key to our strategy and success as a company.As a result, we aim for flexibility in structuring competitive compensation offers to ensure we are able to attract the best candidates.The quoted salary range represents our good faith estimate as to what our ideal candidates are likely to expect, and we tailor our offers within the range based on the selected candidate's experience, industry knowledge, location, technical and communication skills, and other factors that may prove relevant during the interview process.Pay-for-performance is a key element in our strategy to attract, engage, and motivate talented people to do their best work. Similarly to salary, for bonus eligible roles, targets are set based on a variety of factors including competitive market practice.For benefits eligible roles, in addition to cash compensation, the company provides a comprehensive and highly competitive benefits package, with a variety of physical health, retirement and savings, caregiving, emotional wellbeing, transportation, and other benefits, including "elective" benefits employees may select to best fit the needs and personal situations of our diverse workforce..Since 1882, Dow Jones has been finding new ways to bring information to the world+IBk-s top business entities. Beginning as a niche news agency in an obscure Wall Street basement, Dow Jones has grown to be a worldwide news and information powerhouse, with prestigious brands including The Wall Street Journal, Dow Jones Newswires, Factiva, Barron+IBk-s, MarketWatch and Financial News.This longevity and success is due to a relentless pursuit of accuracy, depth and innovation, enhanced by the wisdom of past experience and a solid grasp on the future ahead. More than its individual brands, Dow Jones is a modern gateway to intelligence, with innovative technology, advanced data feeds, integrated solutions, expert research, award-winning journalism and customizable apps and delivery systems to bring the information that matters most to customers, when and where they need it, every day.If you are a current employee at Dow Jones, do not apply here. Please go to the Career section on your Workday homepage and view "Find Jobs - Dow Jones." Thank you.Req ID: 40279||aekjfo;i||New York, NY
HDR||https://static.licdn.com/aero-v1/sc/h/9rxpcj33wtsq3w7nxb3u3ku6e||Marketing Intern, Civic||157680.0||$18.00/hr - $24.00/hr||aekjfo;i||New York, NY
